INSEE_DEP;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2
81;FRAYSSE;387;6;1347
81;LESCOUT;701;6;1349
81;BOUT DU PONT DE LARN;1261;6;1309
81;TERSSAC;1176;6;1886
81;LASGRAISSES;503;5;1589
81;CAUCALIERES;289;5;1045
81;FLORENTIN;677;5;2073
81;TEYSSODE;376;5;1667
81;BUSQUE;752;5;1742
81;NAVES;683;5;1718
81;TAIX;464;5;1532
81;BOISSEZON;402;5;850
81;SAINT GERMAIN DES PRES;914;5;1552
81;MOUZIEYS TEULET;491;5;1104
81;SEGUR;255;5;896
81;SAINT LIEUX LES LAVAUR;1027;5;2288
81;DURFORT;252;4;1631
81;PUYBEGON;647;4;1846
81;TANUS;535;4;1057
81;LOUPIAC;405;4;1721
81;SAINT PIERRE DE TRIVISY;625;4;792
81;LACABAREDE;309;4;1051
81;SAUSSENAC;585;4;1393
81;CESTAYROLS;465;4;1452
81;ROSIERES;746;4;1211
81;CARLUS;682;4;1746
81;LABOUTARIE;492;4;1485
81;SAINT JULIEN DU PUY;433;4;1362
81;CAMMAZES;331;4;1063
81;PEYROLE;573;4;1259
81;CABANNES;369;4;1894
81;MASNAU MASSUGUIES;272;4;987
81;MONTDRAGON;620;4;1440
81;ARIFAT;166;3;1445
81;VALENCE D ALBIGEOIS;1325;3;1126
81;MILHAVET;87;3;1323
81;SAINT GREGOIRE;475;3;1593
81;ALBINE;504;3;841
81;SOUEL;171;3;1874
81;CAMBOUNET SUR LE SOR;921;3;1153
81;TEILLET;443;3;949
81;VENES;793;3;1543
81;SAINTE CROIX;378;3;1359
81;SAINT AFFRIQUE LES MONTAGNES;736;3;1247
81;MOUZIEYS PANENS;242;3;1006
81;CAHUZAC;388;3;1720
81;TAURIAC;334;3;2145
81;TEULAT;494;3;2114
81;LUGAN;411;3;2098
81;SAINT MARTIN LAGUEPIE;400;3;1548
81;MONTVALEN;233;3;1543
81;LASFAILLADES;78;3;898
81;SALLES;182;3;1243
81;SAINT BEAUZILE;127;3;1208
81;ROQUEMAURE;442;3;1332
81;VALDERIES;852;3;1349
81;LAUTREC;1781;3;1581
81;MONTGAILLARD;387;3;1483
81;SAINT SALVY DE LA BALME;527;3;1308
81;AMBRES;986;3;1629
81;POUDIS;259;3;1491
81;MEZENS;480;3;2122
81;CAMBOUNES;329;3;1117
81;FAYSSAC;345;3;1746
81;NOAILHAC;859;3;784
81;SERVIES;636;3;1354
81;SAINT CHRISTOPHE;130;3;1231
81;LABASTIDE GABAUSSE;502;3;1332
81;VAOUR;334;3;1652
81;VITERBE;360;2;1317
81;VIEUX;222;2;2140
81;SAUZIERE SAINT JEAN;270;2;2328
81;SIEURAC;271;2;1009
81;MONTGEY;291;2;1308
81;TREVIEN;185;2;1264
81;ITZAC;151;2;1556
81;SAINT MARCEL CAMPES;208;2;1070
81;PAULINET;542;2;640
81;ALMAYRAC;288;2;1472
81;CADIX;231;2;1136
81;COMBEFA;156;2;1272
81;ALGANS;205;2;874
81;SAINT AGNAN;232;2;1694
81;MARNAVES;77;2;1858
81;GARRIGUES;254;2;2251
81;SAINT SALVI DE CARCAVES;72;2;1018
81;PUYCALVEL;217;2;1565
81;SAINT JEAN DE RIVES;490;2;2135
81;MOUZENS;123;2;2304
81;FREJEVILLE;651;2;1970
81;ANGLES;508;2;1456
81;ESPERAUSSES;172;2;661
81;MASSAC SERAN;378;2;1204
81;CAMBON LES LAVAUR;335;2;1958
81;ANDOUQUE;398;2;960
81;LACAPELLE SEGALAR;99;2;900
81;VILLENEUVE SUR VERE;495;2;1670
81;LABARTHE BLEYS;74;2;680
81;CAMPAGNAC;152;2;1199
81;VIANE;538;2;1739
81;ANDILLAC;123;2;1172
81;MONTFA;484;2;2063
81;VERDIER;221;2;1143
81;LABESSIERE CANDEIL;742;2;1571
81;BERNAC;187;2;2122
81;PUYCELSI;448;2;1914
81;GRAZAC;597;2;2188
81;MILHARS;236;2;831
81;ESCOUSSENS;606;2;1138
81;SAINT URCISSE;211;2;1266
81;ROUAIROUX;370;2;1026
81;FAUCH;527;2;1746
81;SAINT JEAN DE VALS;76;2;1422
81;SAINT GERMIER;168;2;1349
81;BERTRE;121;1;2087
81;BARRE;206;1;489
81;GARREVAQUES;396;1;1500
81;SAINT GENEST DE CONTEST;297;1;1167
81;SENAUX;33;1;1837
81;MAILHOC;287;1;1296
81;NOAILLES;218;1;543
81;LAMONTELARIE;74;1;444
81;PEYREGOUX;81;1;2056
81;ROQUEVIDAL;137;1;1110
81;CABANES;285;1;1082
81;BROUSSE;417;1;1453
81;MONTIRAT;250;1;1034
81;CASTANET;202;1;1558
81;ROUFFIAC;630;1;1630
81;GIJOUNET;125;1;997
81;BEAUVAIS SUR TESCOU;349;1;2044
81;MONTDURAUSSE;419;1;812
81;CARBES;228;1;1736
81;LAGARDIOLLE;241;1;855
81;LARROQUE;163;1;1181
81;FRAISSINES;92;1;3000
81;SAINT SERNIN LES LAVAUR;166;1;1525
81;SAINT CIRGUE;208;1;824
81;LOUBERS;78;1;1511
81;SAINT JULIEN GAULENE;211;1;1783
81;BANNIERES;209;1;2222
81;PADIES;191;1;410
81;JOUQUEVIEL;96;1;1448
81;AGUTS;218;1;1532
81;ASSAC;144;1;1125
81;CUQ;495;1;1280
81;SAINT AVIT;266;1;1875
81;SAINT MICHEL LABADIE;95;1;732
81;BELLEGARDE MARSAL;719;1;1111
81;PUECHOURSI;96;1;479
81;DENAT;794;1;1609
81;MOULIN MAGE;308;1;875
81;ALOS;92;1;2290
81;BOURNAZEL;179;1;2250
81;VIVIERS LES LAVAUR;220;1;1463
81;RAYSSAC;248;1;2600
81;MAGRIN;131;1;1098
81;SAINTE CECILE DU CAYROU;116;1;2800
81;MONTCABRIER;293;1;1590
81;SAINT ANDRE;97;1;535
81;PRATVIEL;86;1;727
81;MOULARES;280;1;962
81;BELCASTEL;229;1;2025
81;LABOULBENE;140;1;1819
81;LAPARROUQUIAL;106;1;1212
81;ROUSSAYROLLES;77;1;500
81;RIOLS;105;1;2027
82;MONTAUBAN;60444;867;1703
82;CASTELSARRASIN;13929;150;1381
82;MOISSAC;12652;138;1213
82;CAUSSADE;6908;79;1385
82;VERDUN SUR GARONNE;4745;77;1582
82;MONTECH;6297;73;1750
82;MONTBETON;4204;72;1544
82;VALENCE;5247;63;1268
82;NEGREPELISSE;5613;54;1541
82;BEAUMONT DE LOMAGNE;3753;45;1226
82;GRISOLLES;4056;43;1724
82;VILLE DIEU DU TEMPLE;3189;43;1538
82;BRESSOLS;3697;41;1953
82;SAINT ANTONIN NOBLE VAL;1858;36;1686
82;SAINT ETIENNE DE TULMONT;3752;32;1707
82;SEPTFONDS;2200;31;1274
82;ALBIAS;3226;31;1620
82;LAFRANCAISE;2860;27;1417
82;CAYLUS;1445;23;1281
82;DIEUPENTALE;1682;22;1468
82;MONTAIGU DE QUERCY;1341;21;1421
82;MONCLAR DE QUERCY;1958;21;1281
82;REALVILLE;1919;21;1245
82;MONTEILS;1362;21;1534
82;CORBARIEU;1659;21;1617
82;FINHAN;1521;21;1575
82;LAUZERTE;1461;20;1306
82;LABASTIDE SAINT PIERRE;3722;19;1898
82;SAINT SARDOS;1121;17;1540
82;HONOR DE COS;1568;17;1695
82;VILLEBRUMIER;1376;17;1590
82;LAMAGISTERE;1150;17;1135
82;SAINT PORQUIER;1407;17;1312
82;BESSENS;1502;17;1810
82;SAINT NICOLAS DE LA GRAVE;2243;16;1849
82;MONTBARTIER;1284;16;1353
82;MONTRICOUX;1192;16;1445
82;MEAUZAC;1345;16;1664
82;POMPIGNAN;1453;15;2101
82;NOHIC;1359;14;1874
82;AUCAMVILLE;1348;14;1927
82;BIOULE;1108;14;1472
82;DUNES;1209;13;1235
82;MAS GRENIER;1337;13;1300
82;LACOURT SAINT PIERRE;1173;13;1494
82;MALAUSE;1156;13;1040
82;LAVIT;1572;13;1158
82;VILLEMADE;733;12;1693
82;ORGUEIL;1637;12;1951
82;MONTPEZAT DE QUERCY;1558;12;1346
82;ESCATALENS;1087;12;1658
82;BOURRET;899;12;1104
82;CAMPSAS;1353;12;1824
82;BRUNIQUEL;611;12;1748
82;LABASTIDE DU TEMPLE;1142;11;1432
82;VERFEIL;374;11;1557
82;CASTELMAYRAN;1202;11;1440
82;BARRY D ISLEMADE;933;11;1497
82;VAREN;655;11;1253
82;CANALS;754;11;1676
82;DONZAC;1038;11;1156
82;SAINT NAUPHARY;1832;11;1673
82;AUVILLAR;919;11;1130
82;MOLIERES;1170;10;1327
82;SALVETAT BELMONTET;807;10;1616
82;MONBEQUI;633;10;1756
82;PUYLAROQUE;694;10;1127
82;MONTESQUIEU;766;10;1290
82;ESPALAIS;395;9;1020
82;SAINT LOUP;516;9;1279
82;LAGUEPIE;607;9;1039
82;BOUDOU;727;8;1329
82;BARTHES;563;8;1292
82;DURFORT LACAPELETTE;860;8;1505
82;BOUILLAC;647;8;1117
82;CAZES MONDENARD;1183;8;1525
82;CASTELFERRUS;467;7;1120
82;LAMOTHE CAPDEVILLE;1076;7;1847
82;LEOJAC;1260;7;1962
82;VARENNES;570;7;1300
82;ROQUECOR;416;7;1540
82;SAINT PROJET;285;7;1158
82;TOUFFAILLES;349;6;1887
82;SAINT AMANS DE PELLAGAL;214;6;1361
82;SAINT MICHEL;242;6;1054
82;LARRAZET;676;6;821
82;SAVENES;799;6;1715
82;MIRABEL;1029;6;1304
82;VAZERAC;712;5;2422
82;GARGANVILLAR;682;5;1545
82;FAUROUX;241;5;1126
82;CAUMONT;324;5;1527
82;BOURG DE VISA;386;5;876
82;REYNIES;859;5;1742
82;FAUDOAS;292;5;1183
82;PUYLAGARDE;336;5;1761
82;BEAUPUY;270;5;1866
82;MONTASTRUC;324;5;1675
82;CAYRAC;548;5;1673
82;TREJOULS;244;4;1474
82;FABAS;606;4;2070
82;SAINT AMANS DU PECH;209;4;1465
82;SAINT NAZAIRE DE VALENTANE;365;4;1874
82;MAUBEC;138;4;1235
82;SAINT CIRQ;544;4;1867
82;GOLFECH;978;4;1273
82;CASTELSAGRAT;582;3;1298
82;MONTAGUDET;196;3;1717
82;GENEBRIERES;651;3;1830
82;LIZAC;507;3;1387
82;LACOUR;173;3;829
82;BOULOC EN QUERCY;188;3;1041
82;GOUDOURVILLE;959;3;1061
82;VERLHAC TESCOU;518;3;1409
82;MONTALZAT;660;3;2067
82;GASQUES;413;3;1445
82;GINALS;208;3;1594
82;CASTANET;288;3;1720
82;FENEYROLS;150;3;952
82;PUYGAILLARD DE QUERCY;394;3;2605
82;LAFITTE;231;3;1522
82;PUYCORNET;728;3;1779
82;ALBEFEUILLE LAGARDE;628;3;1339
82;BELBEZE EN LOMAGNE;132;3;1859
82;LABARTHE;388;3;1009
82;POMMEVIC;560;3;1297
82;LACHAPELLE;116;3;1679
82;COMBEROUGER;281;2;2531
82;VAISSAC;855;2;1637
82;PARISOT;593;2;897
82;SERIGNAC;534;2;1572
82;FAJOLLES;97;2;1121
82;LOZE;141;2;2354
82;PIQUECOS;423;2;1791
82;BRASSAC;252;2;615
82;SAINT VINCENT LESPINASSE;249;2;1275
82;VALEILLES;243;2;1404
82;GRAMONT;145;2;2198
82;CORDES TOLOSANNES;353;2;1029
82;MONTGAILLARD;137;2;906
82;ESPARSAC;245;2;1241
82;MIRAMONT DE QUERCY;330;2;857
82;LACAPELLE LIVRON;200;2;1609
82;MARSAC;171;2;1455
82;SAINT BEAUZEIL;100;2;1303
82;SAINT GEORGES;259;2;918
82;CAZALS;221;2;2552
82;CAUSE;139;2;731
82;SAINTE JULIETTE;137;2;1214
82;SAINT CIRICE;159;2;1008
82;MONTBARLA;170;2;1696
82;LAMOTHE CUMONT;118;2;2477
82;CAYRIECH;275;2;1522
82;SAINT PAUL D ESPIS;584;2;2583
82;GARIES;115;2;1573
82;LAPENCHE;271;2;1440
82;BARDIGUES;294;1;1512
82;GENSAC;117;1;1993
82;ANGEVILLE;239;1;1225
82;ESPINAS;176;1;2500
82;ESCAZEAUX;291;1;1465
82;SAINT AIGNAN;410;1;1733
82;SAINT ARROUMEX;155;1;1443
82;VIGUERON;135;1;1241
82;SISTELS;213;1;2300
82;BELVEZE;205;1;1338
82;SAINT VINCENT D AUTEJAC;283;1;1477
82;GLATENS;75;1;1582
82;MONTJOI;164;1;813
82;AUTY;147;1;2173
82;SAUVETERRE;175;1;2400
82;LABOURGADE;178;1;574
82;MONTAIN;108;1;1855
82;MANSONVILLE;288;1;1333
82;LABASTIDE DE PENNE;130;1;1560
82;GIMAT;225;1;857
82;COUTURES;103;1;1810
83;TOULON;169634;2405;2629
83;SEYNE SUR MER;64620;825;3026
83;SIX FOURS LES PLAGES;33250;694;4283
83;FREJUS;53168;538;3539
83;SAINT RAPHAEL;35222;528;4183
83;HYERES;55772;393;3636
83;VALETTE DU VAR;23775;314;2942
83;GARDE;25236;260;3265
83;DRAGUIGNAN;40053;241;2077
83;SAINTE MAXIME;14263;215;4766
83;ROQUEBRUNE SUR ARGENS;14048;177;4223
83;SANARY SUR MER;16733;172;5172
83;PRADET;10027;164;3864
83;SAINT MANDRIER SUR MER;5766;151;3755
83;CAVALAIRE SUR MER;7270;143;4966
83;LAVANDOU;5759;136;5418
83;BANDOL;8366;135;5546
83;LONDE LES MAURES;10235;113;4741
83;BRIGNOLES;17498;113;2282
83;COGOLIN;12032;106;3804
83;SAINT CYR SUR MER;11752;95;4885
83;BORMES LES MIMOSAS;7982;93;5025
83;SAINT MAXIMIN LA SAINTE BAUME;16388;92;2957
83;GRIMAUD;4421;90;6341
83;VIDAUBAN;11545;90;2705
83;CRAU;17920;85;3565
83;LORGUES;8968;81;2703
83;MONTAUROUX;6346;73;3513
83;CARQUEIRANNE;9846;66;5224
83;CUERS;11192;65;2710
83;LUC;10952;62;2449
83;MUY;9248;59;2535
83;ARCS;7104;57;2586
83;OLLIOULES;13563;55;3670
83;FAYENCE;5731;54;3111
83;SOLLIES PONT;11056;54;2930
83;BEAUSSET;9637;52;3764
83;SAINT TROPEZ;4299;50;7722
83;PUGET SUR ARGENS;7839;46;3032
83;CROIX VALMER;3798;45;5726
83;ROCBARON;4925;41;2846
83;FARLEDE;8768;41;3276
83;NANS LES PINS;4453;40;3061
83;GAREOULT;5349;39;2891
83;VAL;4297;38;2436
83;GASSIN;2557;36;6369
83;TRANS EN PROVENCE;5770;35;2546
83;SEILLANS;2626;34;3220
83;TOURVES;4983;33;2696
83;SAINT ZACHARIE;5539;33;3554
83;SOLLIES TOUCAS;5741;33;3050
83;REVEST LES EAUX;3812;32;3382
83;PIERREFEU DU VAR;6060;31;3040
83;RIANS;4264;30;2628
83;BESSE SUR ISSOLE;3050;30;2515
83;TOURRETTES;2898;29;3956
83;PLAN DE LA TOUR;2714;29;3911
83;GONFARON;4313;29;1943
83;FLAYOSC;4318;28;2975
83;CANNET DES MAURES;4328;28;2672
83;POURRIERES;5123;27;3149
83;PIGNANS;4008;27;2066
83;PUGET VILLE;4235;25;2475
83;CASTELLET;3875;25;4180
83;SAINT JULIEN;2413;24;2270
83;FLASSANS SUR ISSOLE;3513;24;2505
83;FORCALQUEIRET;2871;23;2680
83;CALLIAN;3165;22;2632
83;CARNOULES;3462;22;2494
83;CADIERE D AZUR;5537;22;4635
83;REGUSSE;2615;22;2209
83;BAGNOLS EN FORET;2746;22;3668
83;CARCES;3485;21;2216
83;SALERNES;3879;21;2961
83;ROQUEBRUSSANNE;2578;20;2438
83;COTIGNAC;2208;20;2388
83;AUPS;2181;20;2044
83;BARJOLS;3015;20;2116
83;THORONET;2449;20;2959
83;VINON SUR VERDON;4224;19;2417
83;MOTTE;2875;19;3185
83;SIGNES;2804;18;3604
83;TARADEAU;1807;18;2740
83;MEOUNES LES MONTRIEUX;2165;18;2603
83;BARGEMON;1374;17;1671
83;SAINTE ANASTASIE SUR ISSOLE;1922;17;2549
83;CALLAS;1880;17;2921
83;SEILLONS SOURCE D ARGENS;2490;17;2918
83;SOLLIES VILLE;2412;17;3639
83;ROUGIERS;1648;17;2725
83;BRAS;2732;16;2960
83;CABASSE;1932;16;2313
83;ADRETS DE L ESTEREL;2745;15;3339
83;GARDE FREINET;1882;15;2701
83;MONS;835;14;2209
83;PLAN D AUPS SAINTE BAUME;2113;14;2791
83;NEOULES;2692;14;2236
83;BELGENTIER;2432;14;3341
83;VILLECROZE;1442;13;2654
83;VERDIERE;1600;13;2397
83;POURCIEUX;1566;12;3226
83;RAMATUELLE;2077;12;10309
83;VARAGES;1172;11;2526
83;SAINT PAUL EN FORET;1718;11;2375
83;CAMPS LA SOURCE;1876;11;2475
83;EVENOS;2325;10;3658
83;TAVERNES;1396;10;1685
83;MOLE;1418;10;3353
83;RAYOL CANADEL SUR MER;717;9;5269
83;GINASSERVIS;1782;9;2102
83;TOURTOUR;587;9;2021
83;FIGANIERES;2602;9;2276
83;CORRENS;905;9;1745
83;SILLANS LA CASCADE;752;8;2727
83;ENTRECASTEAUX;1117;8;3246
83;CLAVIERS;678;8;1995
83;AMPUS;944;7;2688
83;MONTFORT SUR ARGENS;1331;7;1900
83;BRUE AURIAC;1343;7;3130
83;MAZAUGUES;899;7;2264
83;PONTEVES;767;6;2388
83;MOISSAC BELLEVUE;292;6;2160
83;TANNERON;1619;6;3633
83;SAINT ANTONIN DU VAR;744;5;2934
83;VINS SUR CARAMY;1003;5;1740
83;CELLE;1457;5;2445
83;CHATEAUVERT;149;4;1606
83;ARTIGNOSC SUR VERDON;328;3;2201
83;COLLOBRIERES;1921;3;2288
83;BASTIDE;199;3;2199
83;BAUDUEN;316;3;2500
83;BAUDINARD SUR VERDON;223;3;1052
83;FOX AMPHOUX;463;3;2176
83;ESPARRON;349;3;1924
83;MONTMEYAN;561;3;2223
83;MARTRE;213;3;1722
83;SALLES SUR VERDON;255;3;2088
83;MONTFERRAT;1549;3;1937
83;OLLIERES;638;2;2794
83;TRIGANCE;182;2;2361
83;SAINT MARTIN DE PALLIERES;246;2;2599
83;COMPS SUR ARTUBY;382;2;1098
83;MAYONS;641;2;2607
83;BOURGUET;31;1;1190
83;ROQUE ESCLAPON;276;1;2000
83;AIGUINES;274;1;727
84;AVIGNON;92378;74;2127
84;ORANGE;29212;30;2120
84;PERTUIS;20135;14;2671
84;PONTET;17556;13;1748
84;SORGUES;18301;6;2178
84;CARPENTRAS;28554;6;2128
84;VALREAS;9457;6;1341
84;VAISON LA ROMAINE;6046;5;2211
84;JONQUIERES;5331;4;1860
84;MORIERES LES AVIGNON;8295;4;2316
84;MOTTE D AIGUES;1339;3;4970
84;ALTHEN DES PALUDS;2786;3;2587
84;CAVAILLON;26492;3;2013
84;COURTHEZON;5555;3;1869
84;MONDRAGON;3830;2;1343
84;RASTEAU;870;2;2905
84;MONTEUX;12870;2;2577
84;SAINT MARTIN DE LA BRASQUE;848;2;2937
84;ENTRAIGUES SUR LA SORGUE;8396;2;2898
84;UCHAUX;1615;2;2550
84;MALAUCENE;2896;2;1867
84;VEDENE;11433;2;2139
84;BEDARRIDES;5086;2;2413
84;PERNES LES FONTAINES;9286;2;2031
84;CADENET;4172;2;2685
84;CABRIERES D AIGUES;952;2;2041
84;ISLE SUR LA SORGUE;19398;2;2450
84;ROAIX;649;2;2513
84;PEYPIN D AIGUES;656;1;1853
84;BEAUMONT DE PERTUIS;1139;1;2602
84;VELLERON;2955;1;3241
84;BEAUCET;347;1;2577
84;CHATEAUNEUF DU PAPE;2171;1;1734
84;APT;11710;1;1115
84;CHEVAL BLANC;4215;1;5094
84;PIOLENC;5151;1;2278
84;SABLET;1264;1;2353
84;SAINTE CECILE LES VIGNES;2460;1;2924
84;CUCURON;1774;1;4125
84;CAIRANNE;1064;1;2368
84;SARRIANS;5966;1;2759
84;SAINT ROMAN DE MALEGARDE;331;1;1324
84;TOUR D AIGUES;4241;1;9730
84;SAINT SATURNIN LES APT;2766;1;3401
84;BASTIDONNE;780;1;4200
84;CAROMB;3298;1;4556
84;SAINT SATURNIN LES AVIGNON;4808;1;3657
84;MORNAS;2406;1;2315
84;VENASQUE;1017;1;1100
84;PUYMERAS;605;1;1000
84;BASTIDE DES JOURDANS;1507;1;5181
84;VILLEDIEU;517;1;2267
85;SABLES D OLONNE;43219;1498;3312
85;ROCHE SUR YON;53741;1025;1820
85;SAINT HILAIRE DE RIEZ;11049;587;2560
85;SAINT JEAN DE MONTS;8636;488;2525
85;CHALLANS;20303;335;2107
85;TALMONT SAINT HILAIRE;7510;281;2471
85;SAINT GILLES CROIX DE VIE;7570;266;3524
85;MONTAIGU VENDEE;20084;239;1940
85;FONTENAY LE COMTE;13424;211;1166
85;BRETIGNOLLES SUR MER;4468;202;3119
85;HERBIERS;15972;195;1837
85;TRANCHE SUR MER;2907;188;2932
85;LUCON;9467;156;1459
85;JARD SUR MER;2647;155;2858
85;NOIRMOUTIER EN L ILE;4675;148;3958
85;CHANTONNAY;8291;141;1336
85;AIZENAY;9314;135;1877
85;ESSARTS EN BOCAGE;8804;111;1453
85;LONGEVILLE SUR MER;2495;110;2378
85;ILE D YEU;4789;104;4051
85;NOTRE DAME DE MONTS;2066;101;2630
85;SAINT VINCENT SUR JARD;1303;85;2771
85;POIRE SUR VIE;8497;82;1736
85;ANGLES;2785;82;1994
85;FENOUILLER;4668;82;2448
85;COEX;3146;78;1819
85;MOUILLERON LE CAPTIF;4913;76;2047
85;BREM SUR MER;2659;75;2353
85;ACHARDS;5001;75;1853
85;BARRE DE MONTS;2193;74;2179
85;BELLEVIGNY;5932;74;1754
85;FAUTE SUR MER;658;72;2616
85;AIGUILLON SUR MER;2101;72;1809
85;FERRIERE;5234;69;1660
85;AUBIGNY LES CLOUZEAUX;6430;69;1883
85;GARNACHE;4956;68;1872
85;POUZAUGES;5533;68;1103
85;BEAUVOIR SUR MER;3925;67;1717
85;COMMEQUIERS;3444;66;1881
85;SEVREMONT;6507;65;1381
85;SOULLANS;4220;64;2037
85;SAINT MICHEL EN L HERM;2356;63;1584
85;VENANSAULT;4657;58;1715
85;MORTAGNE SUR SEVRE;5976;57;1545
85;SAINT PHILBERT DE BOUAINE;3375;57;1794
85;CHANVERRIE;5545;56;1587
85;RIVES DE L YON;4141;56;1455
85;BRUFFIERE;3921;55;1556
85;AIGUILLON SUR VIE;1941;53;1928
85;MONTREVERD;3638;52;1637
85;CUGAND;3466;51;2002
85;GUERINIERE;1359;51;3181
85;BARBATRE;1752;50;3111
85;ROCHESERVIERE;3299;50;1711
85;SAINT MATHURIN;2245;49;2113
85;DOMPIERRE SUR YON;4248;49;1660
85;CHAVAGNES EN PAILLERS;3543;47;1262
85;CHAIZE LE VICOMTE;3756;47;1691
85;MAREUIL SUR LAY DISSAIS;2823;46;1254
85;VAIRE;1660;45;1906
85;BOUIN;2155;45;1673
85;NESMY;2857;45;1590
85;BOURNEZEAU;3326;45;1264
85;SAINTE FOY;2115;44;2259
85;SAINTE HERMINE;2899;44;1090
85;SAINT ETIENNE DU BOIS;2102;43;1386
85;SAINT FULGENT;3787;42;1631
85;SAINTE FLAIVE DES LOUPS;2373;42;1689
85;CHAUCHE;2483;40;1456
85;LANDERONDE;2272;40;1821
85;BENET;4029;40;1360
85;BOISSIERE DE MONTAIGU;2261;39;1495
85;GROSBREUIL;2151;39;1732
85;SAINT CHRISTOPHE DU LIGNERON;2539;39;1563
85;BROUZILS;2791;39;1473
85;APREMONT;1799;37;1679
85;SAINT GERVAIS;2621;36;1675
85;SAINT GEORGES DE POINTINDOUX;1652;36;1826
85;ILE D OLONNE;2699;36;2193
85;SAINT LAURENT SUR SEVRE;3612;36;1540
85;CHAMP SAINT PERE;1839;36;1542
85;FROIDFOND;1831;34;1607
85;BEAULIEU SOUS LA ROCHE;2199;34;1614
85;BOUPERE;3126;34;1146
85;EPINE;1649;34;4026
85;MOUTIERS LES MAUXFAITS;2121;34;1642
85;NIEUL LE DOLENT;2468;33;1475
85;AVRILLE;1400;32;1660
85;SAINT JULIEN DES LANDES;1713;32;1786
85;CHAIZE GIRAUD;1061;32;2108
85;GRUES;832;32;1789
85;CHAILLE LES MARAIS;1909;32;1259
85;HERBERGEMENT;3145;32;1426
85;LUCS SUR BOULOGNE;3427;32;1405
85;BERNARD;1209;32;1771
85;PERRIER;1989;31;1747
85;NOTRE DAME DE RIEZ;2071;30;2066
85;CHATAIGNERAIE;2522;30;1085
85;CHAMPAGNE LES MARAIS;1757;30;1432
85;THORIGNY;1238;30;1190
85;TREIZE SEPTIERS;3177;30;1509
85;EPESSES;2832;30;1583
85;LANDEVIEILLE;1370;29;2359
85;POIROUX;1082;29;1558
85;SALLERTAINE;3070;29;2002
85;MOUILLERON SAINT GERMAIN;1839;28;1192
85;SAINT HILAIRE DES LOGES;1965;28;1255
85;ILE D ELLE;1534;28;1143
85;NALLIERS;2316;28;1181
85;SAINT MARTIN DES NOYERS;2321;28;1325
85;TRIAIZE;1019;27;1191
85;SAINT URBAIN;1788;26;1812
85;SAINT ANDRE GOULE D OIE;1818;26;1352
85;GIVRAND;2129;26;2554
85;BOIS DE CENE;1991;25;1706
85;MOUCHAMPS;2865;25;1381
85;VELLUIRE SUR VENDEE;1375;25;1087
85;SAINTE GEMME LA PLAINE;2049;24;1597
85;SAINT MAIXENT SUR VIE;1055;24;1787
85;GAUBRETIERE;3034;24;1513
85;MONTOURNAIS;1676;24;1136
85;SAINT MESMIN;1755;23;1090
85;SAINT DENIS LA CHEVASSE;2299;23;1549
85;SAINT AVAUGOURD DES LANDES;1059;23;1528
85;LANDES GENUSSON;2344;23;1386
85;GENETOUZE;1905;22;1807
85;FOUGERE;1182;22;1288
85;SAINT VINCENT SUR GRAON;1481;22;1469
85;GIROUARD;1026;21;1470
85;CHATEAU GUIBERT;1537;21;1271
85;CHAPELLE HERMIER;887;21;1600
85;VIX;1802;20;1122
85;CHATEAUNEUF;1027;20;1726
85;RIVES D AUTISE;2126;20;1150
85;MERVENT;1049;20;1184
85;FALLERON;1576;19;1469
85;MAGNILS REIGNIERS;1618;19;1343
85;SAINT AUBIN DES ORMEAUX;1341;19;1338
85;SAINT MALO DU BOIS;1605;19;1604
85;VOUVANT;860;19;1175
85;BERNARDIERE;1796;19;1582
85;SAINT REVEREND;1425;18;1949
85;MERLATIERE;989;18;1670
85;MAILLEZAIS;956;17;1397
85;TIFFAUGES;1597;17;1465
85;SAINT PROUANT;1585;17;1195
85;DOIX LES FONTAINES;1720;17;1140
85;MESNARD LA BAROTIERE;1408;17;1523
85;PUYRAVAULT;672;17;1470
85;TABLIER;747;16;1394
85;MACHE;1483;16;1407
85;BOISSIERE DES LANDES;1379;16;1527
85;BAZOGES EN PAREDS;1158;16;867
85;COPECHAGNIERE;988;16;1437
85;MARTINET;1119;16;1550
85;SAINT MICHEL LE CLOUCQ;1297;16;1231
85;RABATELIERE;975;15;1515
85;SAINTE CECILE;1605;15;1231
85;CHAPELLE PALLUAU;952;15;1641
85;TARDIERE;1304;15;1252
85;BRETONNIERE LA CLAYE;582;15;1297
85;SAINT VINCENT STERLANGES;788;14;992
85;BEAUREPAIRE;2368;14;1738
85;SAINTE RADEGONDE DES NOYERS;907;14;1261
85;SAINT GERMAIN DE PRINCAY;1503;14;1293
85;SAINT HILAIRE LE VOUHIS;1050;14;1350
85;BEAUFOU;1505;14;1779
85;SAINT MAURICE LE GIRARD;590;13;1092
85;PALLUAU;1089;13;1329
85;TREIZE VENTS;1264;13;1192
85;FOUSSAIS PAYRE;1114;13;989
85;CHAVAGNES LES REDOUX;833;13;1056
85;SAINT HILAIRE LA FORET;817;13;1769
85;SAINT ETIENNE DE BRILLOUET;606;12;1209
85;REAUMUR;869;12;1004
85;SAINT PIERRE DU CHEMIN;1340;12;997
85;ROSNAY;622;12;1165
85;SAINT BENOIST SUR MER;462;12;1311
